ID,Utterance,Speaker,Dialogue_ID,Wav_Path,Label
10583,그래도 로봇은 가족 구성원으로 받아들이기가 쉽지 않다?,User068M,Sess34_script06,./ETRI/KEMDy20_v1_1/wav/Session34/Sess34_script06_User068M_008.wav,neutral
516,자책하고 이런 게 많이 없어요?,User003F,Sess02_script05,./ETRI/KEMDy20_v1_1/wav/Session02/Sess02_script05_User003F_016.wav,neutral
8165,너는 여기 회사 와서 누가 어으  그래도 좀 꼰대처럼 하는 사람 있었다 생각 된 적 있어?,User055M,Sess28_script06,./ETRI/KEMDy20_v1_1/wav/Session28/Sess28_script06_User055M_028.wav,neutral
2244,"응응, 하나도 안 촌스럽고 약간 너무 과한 미래 도시 설정도 아닌 거 같아서 더.",User016F,Sess08_script06,./ETRI/KEMDy20_v1_1/wav/Session08/Sess08_script06_User016F_022.wav,neutral
8007,저 혹시 잘 때 잠버릇 있나요?,User056M,Sess28_script03,./ETRI/KEMDy20_v1_1/wav/Session28/Sess28_script03_User056M_001.wav,neutral
2919,하루에 한두 끼 먹다가 가면은 무조건 세끼 이상. ,User019F,Sess10_script05,./ETRI/KEMDy20_v1_1/wav/Session10/Sess10_script05_User019F_005.wav,neutral
11356,좀 많이 생각이 좀 많이 보수적인 거지.,User073F,Sess37_script02,./ETRI/KEMDy20_v1_1/wav/Session37/Sess37_script02_User073F_014.wav,neutral
5242,"최 최근에 봤던 재밌는 예능, 효리네 민박밖에 없어,  효리네 민박밖에 없어. ",User038F,Sess19_script03,./ETRI/KEMDy20_v1_1/wav/Session19/Sess19_script03_User038F_002.wav,happy
1996, 아유 이렇게  아 진짜.,User015F,Sess08_script02,./ETRI/KEMDy20_v1_1/wav/Session08/Sess08_script02_User015F_025.wav,neutral
6083," 그래, 손이 없어 발이 없어.",User043F,Sess22_script02,./ETRI/KEMDy20_v1_1/wav/Session22/Sess22_script02_User043F_014.wav,angry
3463, 가족이 나와서 얘기를 한 거죠.,User026F,Sess13_script02,./ETRI/KEMDy20_v1_1/wav/Session13/Sess13_script02_User026F_006.wav,neutral
10431,그래가지고 사인을 받았어.,User067M,Sess34_script03,./ETRI/KEMDy20_v1_1/wav/Session34/Sess34_script03_User067M_026.wav,neutral
10334,그래가지고 에어백에 부딪친 게 아니야.,User067M,Sess34_script02,./ETRI/KEMDy20_v1_1/wav/Session34/Sess34_script02_User067M_014.wav,neutral
7277,난 남자 쪽.,User049M,Sess25_script06,./ETRI/KEMDy20_v1_1/wav/Session25/Sess25_script06_User049M_001.wav,neutral
11323,근데 요새는 잠꼬대랑 안 하잖아.,User073F,Sess37_script01,./ETRI/KEMDy20_v1_1/wav/Session37/Sess37_script01_User073F_030.wav,neutral
8913,그래서 할아버지 지금 엄청 위험하시다고 이러시는 겨.,User042F,Sess21_script04,./ETRI/KEMDy20_v1_1/wav/Session21/Sess21_script04_User042F_010.wav,neutral
7189,"그치, 울 언니도 이 갈고.",User050F,Sess25_script05,./ETRI/KEMDy20_v1_1/wav/Session25/Sess25_script05_User050F_008.wav,neutral
8372, 그 사회생활 미소 알지?,User057F,Sess29_script04,./ETRI/KEMDy20_v1_1/wav/Session29/Sess29_script04_User057F_015.wav,neutral
11881,"자기가 콩 코 고는 소리에 깬다고, 너도 그러지?",User077F,Sess39_script01,./ETRI/KEMDy20_v1_1/wav/Session39/Sess39_script01_User077F_010.wav,neutral
10006,안으로 와선 안 박혔는데 그러고 고속도로에 날아와서 박혀버리니까 그냥 순간적으로 유리창 깨져버리더라고.,User065M,Sess33_script02,./ETRI/KEMDy20_v1_1/wav/Session33/Sess33_script02_User065M_034.wav,neutral
3967,어 제사 이런 거는 나는 한 번도 안 겪어봤어. ,User027F,Sess14_script04,./ETRI/KEMDy20_v1_1/wav/Session14/Sess14_script04_User027F_001.wav,neutral
7051,"난 딱 그 보면서 누구 엄마였지, 뭐 어떤 엄마가 그랬잖아.",User049M,Sess25_script03,./ETRI/KEMDy20_v1_1/wav/Session25/Sess25_script03_User049M_006.wav,neutral
13436, 치였다니까.,User084F,Sess17_script06,./ETRI/KEMDy20_v1_1/wav/Session17/Sess17_script06_User084F_030.wav,neutral
2500,나 연상이랑 두 번.,User017M,Sess09_script04,./ETRI/KEMDy20_v1_1/wav/Session09/Sess09_script04_User017M_010.wav,neutral
3015, 예예 근데 이제 끝나서   뭐 다 다시 보고 싶네. ,User013M,Sess07_script01,./ETRI/KEMDy20_v1_1/wav/Session07/Sess07_script01_User013M_007.wav,neutral
9952, 미 여진으로 계속 한 3도짜리 가고 있는데 무서워. ,User065M,Sess33_script02,./ETRI/KEMDy20_v1_1/wav/Session33/Sess33_script02_User065M_007.wav,fear
8132, 그 빨리 오는 거.,User056M,Sess28_script05,./ETRI/KEMDy20_v1_1/wav/Session28/Sess28_script05_User056M_012.wav,neutral
9317,그니까 이건 선 넘었다. ,User061M,Sess31_script06,./ETRI/KEMDy20_v1_1/wav/Session31/Sess31_script06_User061M_001.wav,happy
8935, 나는 맨 처음에 어? ,User041F,Sess21_script04,./ETRI/KEMDy20_v1_1/wav/Session21/Sess21_script04_User041F_008.wav,neutral
3082, 아 저랑 완전 반대시네요.,User014M,Sess07_script01,./ETRI/KEMDy20_v1_1/wav/Session07/Sess07_script01_User014M_055.wav,neutral
3307,으음 그래도 상당히 책임감이 강하신 편인가 봐요.,User014M,Sess07_script05,./ETRI/KEMDy20_v1_1/wav/Session07/Sess07_script05_User014M_018.wav,neutral
6272,그니까 두 배 두 배 더 살았구만.,User044F,Sess22_script06,./ETRI/KEMDy20_v1_1/wav/Session22/Sess22_script06_User044F_008.wav,neutral
2141, 근데 나도 웃겼어. ,User015F,Sess08_script05,./ETRI/KEMDy20_v1_1/wav/Session08/Sess08_script05_User015F_008.wav,happy
7080,아 진짜 요리 아니 진짜 나이 들수록 나이 들수록이 아니라  음 막 얘기 들어보면 진짜 엄청 매력을 느끼더라고.,User049M,Sess25_script03,./ETRI/KEMDy20_v1_1/wav/Session25/Sess25_script03_User049M_019.wav,neutral
11820,"응, 나도 알 수 있을 거 같애.",User076F,Sess38_script05,./ETRI/KEMDy20_v1_1/wav/Session38/Sess38_script05_User076F_018.wav,neutral
3579,저는 아직 학생이긴 하지만.,User026F,Sess13_script04,./ETRI/KEMDy20_v1_1/wav/Session13/Sess13_script04_User026F_007.wav,happy
5334,맞아 그래가지고 그 사촌 언니는 계속 큰아빠 보고 하지 말라고 수연이 이과 갔다고 그렇게 말하는데 큰아빠는 계속 눈치 없이 계속 술만 마시면 검사  진짜 아니었어.,User038F,Sess19_script04,./ETRI/KEMDy20_v1_1/wav/Session19/Sess19_script04_User038F_010.wav,angry
2035,심지어 젊은 애들이. ,User015F,Sess08_script03,./ETRI/KEMDy20_v1_1/wav/Session08/Sess08_script03_User015F_016.wav,neutral
11571,"나는 전에 새벽 4시까지 막 술 먹고 끝났잖아, 농협 다닐 때.",User074F,Sess37_script06,./ETRI/KEMDy20_v1_1/wav/Session37/Sess37_script06_User074F_017.wav,neutral
8289," 그러니까 처음에 수술, 그다음 1년 뒤에 철심 빼는 수술.",User057F,Sess29_script02,./ETRI/KEMDy20_v1_1/wav/Session29/Sess29_script02_User057F_023.wav,neutral
9197,"근데 이제 나도 군대에서 이제 지냈을 때, 아니 얘가 그 이렇게  계급이 안 되는데 선임들 이렇게 다 있는데  코를 막 땡크 지나가듯이 하니까 그래가지고 맨날 진짜 맨날 이제 혼났거든.",User061M,Sess31_script03,./ETRI/KEMDy20_v1_1/wav/Session31/Sess31_script03_User061M_021.wav,happy
11467,응 그래서 좀 많이 발전했으면 좋겠어.,User073F,Sess37_script04,./ETRI/KEMDy20_v1_1/wav/Session37/Sess37_script04_User073F_024.wav,neutral
8151,우리는 계속 업무인데.,User055M,Sess28_script06,./ETRI/KEMDy20_v1_1/wav/Session28/Sess28_script06_User055M_015.wav,angry
6018,어우 근데 아니 난 근데 집도 가까운데 간만에 집 가면 엄마가 무조건 해놓는단 말이지.,User044F,Sess22_script01,./ETRI/KEMDy20_v1_1/wav/Session22/Sess22_script01_User044F_006.wav,neutral
8994," 근데 서대전역은 지하철이 원래 그 양방향에서 이렇게 내려가도 그 이렇게 막 이렇게 좌우 이렇게 있는 게 아니라 딱 내려가면 그냥 오른쪽, 왼쪽으로 해가지고 그렇게 지나간단 말이야.",User042F,Sess21_script05,./ETRI/KEMDy20_v1_1/wav/Session21/Sess21_script05_User042F_008.wav,neutral
724,"그랬구나, 아  아 나는 그냥 나 이제 같이 이제 자취했던 동생 있거든.",User005M,Sess03_script03,./ETRI/KEMDy20_v1_1/wav/Session03/Sess03_script03_User005M_022.wav,neutral
1028, 그럼 코골이도 안 하잖아.,User007M,Sess04_script03,./ETRI/KEMDy20_v1_1/wav/Session04/Sess04_script03_User007M_010.wav,neutral
6950,여기 벗어나면 안 되니까.,User050F,Sess25_script01,./ETRI/KEMDy20_v1_1/wav/Session25/Sess25_script01_User050F_028.wav,neutral
12008, 어 뭐 불이 나든 뭐가 나든 나는 잠에 대한 생각이 깊으니까 더 깊게 잠들면은 나는 그냥 죽겠다 약간 이런 생각도 든 적은 있었어.,User078F,Sess39_script02,./ETRI/KEMDy20_v1_1/wav/Session39/Sess39_script02_User078F_032.wav,neutral
11612,응  어저께도 윤 과장님 술 많이 드셨다 했는데 어저께도 뭐 그 골프존 사장님 오셔가지고 골프존 사장님 친한 친구래.,User075M,Sess38_script01,./ETRI/KEMDy20_v1_1/wav/Session38/Sess38_script01_User075M_012.wav,neutral
2957,"나는 무조건 생선, 나 생선 좋아하는 거 아니까  밥상 위에 항상 생선이 있었지. ",User019F,Sess10_script05,./ETRI/KEMDy20_v1_1/wav/Session10/Sess10_script05_User019F_022.wav,happy
9517,난 엄마가 너무 무서운데 엄마가 세상에서 제일 무서운데.,User064F,Sess32_script02,./ETRI/KEMDy20_v1_1/wav/Session32/Sess32_script02_User064F_014.wav,neutral
10050,그거 다음에 밥을 밥 집 가나?,User066M,Sess33_script03,./ETRI/KEMDy20_v1_1/wav/Session33/Sess33_script03_User066M_028.wav,neutral
5512,"저도 그걸 봤고 그래서 제 친구가 도저히 안되겠다고 하고 헤어, 헤어지자고 했는데 근데 또 여자는 뭐 할거 다 했으면서 막 붙잡고 근데 친구는 세 번이나 봐줬는데 이건 아니라고 막 화를 처음으로 화를 냈어요 여자한테 아 원래 화를 잘 안 내는 친구인데.",User040M,Sess20_script02,./ETRI/KEMDy20_v1_1/wav/Session20/Sess20_script02_User040M_006.wav,neutral
13412,"응  4, 5년 전에 얘기를.",User083F,Sess17_script06,./ETRI/KEMDy20_v1_1/wav/Session17/Sess17_script06_User083F_013.wav,happy
8426,나 옛날에 서울 잠깐 살았을 때 엄마가 택배로 반찬을 보내줬었어.,User057F,Sess29_script05,./ETRI/KEMDy20_v1_1/wav/Session29/Sess29_script05_User057F_013.wav,neutral
6132," 근데 그래도 너네가 곁에 있고 나랑 이렇게 지금까지 잘 지내준다는 게 나는 그냥 대학생활에서 제일 큰 위로인 것 같아,  뭔가.",User043F,Sess22_script03,./ETRI/KEMDy20_v1_1/wav/Session22/Sess22_script03_User043F_015.wav,neutral
3548, 근데 그 사람들 얼굴 보니까 되게 공감이 많이 가는 얼굴인 거 같았어.,User025F,Sess13_script03,./ETRI/KEMDy20_v1_1/wav/Session13/Sess13_script03_User025F_022.wav,neutral
5042,"어 맨날 맨날 이렇게 많이 없어도 맨날 그 밥이 있었고 그 먹던 게 이제 없으니까 뭔가 좀 그립고 그래서 그 그리움 때문에 그때 언제지, 세희랑 거기 청년 다, 청년 식당?",User036M,Sess18_script05,./ETRI/KEMDy20_v1_1/wav/Session18/Sess18_script05_User036M_005.wav,neutral
8199,그것도 되게 재밌었어.,User058F,Sess29_script01,./ETRI/KEMDy20_v1_1/wav/Session29/Sess29_script01_User058F_009.wav,neutral
11764, 그래서 이제  결혼해서 또 와보니까 어 우리 아버님도 우리 아버님과 마찬가지로 가부장적인 아버지였던 거지.,User076F,Sess38_script04,./ETRI/KEMDy20_v1_1/wav/Session38/Sess38_script04_User076F_005.wav,happy
4244, 다른 사람들한테도.,User029M,Sess15_script03,./ETRI/KEMDy20_v1_1/wav/Session15/Sess15_script03_User029M_003.wav,neutral
11652,아 나는 이를 갈지 않는다고.,User076F,Sess38_script01,./ETRI/KEMDy20_v1_1/wav/Session38/Sess38_script01_User076F_024.wav,happy
7382,그거는 너무 심한 거고 나 나 나 군대 있을 때만 해도 그러진 않았고.,User051M,Sess26_script01,./ETRI/KEMDy20_v1_1/wav/Session26/Sess26_script01_User051M_023.wav,neutral
4975,어 현격히 적어진다 어.,User036M,Sess18_script02,./ETRI/KEMDy20_v1_1/wav/Session18/Sess18_script02_User036M_012.wav,neutral
5299,"어 뭉쳐야 산다도 재밌어, 근데 그거는 살짝 인제 운동선수들끼리 이 모여가지고 으응 그니까 인제 모든 전설들이 다 나오는거야, 약간 박태환이랑 어어어어 수영선수 인제 뭐 예전에 그 태권도 선수 중에서 이케 막, 아이 그 스키, 스피드 스케이팅에 모태범 알아 모태범?",User037M,Sess19_script03,./ETRI/KEMDy20_v1_1/wav/Session19/Sess19_script03_User037M_033.wav,neutral
4035,그 유래는 꿀꿀이죽 이어가지고 김치죽 해가지고  그냥 김치랑 밥이랑 약간 국밥처럼 해가지고 해주는데 난 겨울마다 그게 생각이 많이 나더라고.,User027F,Sess14_script05,./ETRI/KEMDy20_v1_1/wav/Session14/Sess14_script05_User027F_013.wav,neutral
7600,그렇게 시험을 그냥 똑같이 보니까 똑같이 사람을 구하고 똑같이 멋있어.,User052F,Sess26_script06,./ETRI/KEMDy20_v1_1/wav/Session26/Sess26_script06_User052F_016.wav,neutral
3818, 다른 사람들한테 빌린 거 보면.,User027F,Sess14_script01,./ETRI/KEMDy20_v1_1/wav/Session14/Sess14_script01_User027F_022.wav,neutral
8872,근데 그렇게 해가지고 막 계속 꼬셔가지고 그때 한참 고민하다가 하 그냥 갈까 하고서 엄마한테 그냥 말 안 하고서 바로 버스 타고서 거의 도착해가지고 엄마 나 지금 집 거의 다 왔어 그랬더니 막 막 신나셔가지고 그 다음날 감자탕에서 엄마가 나 먹을 걸로 꼬셨잖아 그래서 왔어 이러면서 그랬던 적도 한 번 있었다.,User042F,Sess21_script03,./ETRI/KEMDy20_v1_1/wav/Session21/Sess21_script03_User042F_008.wav,happy
10265,그게 잊혀지지 않네.,User067M,Sess34_script01,./ETRI/KEMDy20_v1_1/wav/Session34/Sess34_script01_User067M_009.wav,neutral
13349,그 있죠 쌍둥이 맞죠?,User083F,Sess17_script05,./ETRI/KEMDy20_v1_1/wav/Session17/Sess17_script05_User083F_002.wav,neutral
8914, 근데 원래 그전에 약간 중환자실에 계셨었단 말이야.,User042F,Sess21_script04,./ETRI/KEMDy20_v1_1/wav/Session21/Sess21_script04_User042F_011.wav,neutral
9149,"근데 이제 진지 이거 진짜예요 진짜, 꾸민 게 아니라.",User062M,Sess31_script03,./ETRI/KEMDy20_v1_1/wav/Session31/Sess31_script03_User062M_004.wav,neutral
13342, 그건 모르는 거야.,User083F,Sess17_script04,./ETRI/KEMDy20_v1_1/wav/Session17/Sess17_script04_User083F_042.wav,happy
9253,왜냐면 약간 대물림이 있어요.,User062M,Sess31_script04,./ETRI/KEMDy20_v1_1/wav/Session31/Sess31_script04_User062M_005.wav,neutral
3943,"아이 그니까 자면서 둘이서 대화하는 게 아니고, 동생이 이제 자면서 잠꼬대하면은 나도 내가 말 걸면 걔가 대답을 계속 열심히 해주고.",User027F,Sess14_script03,./ETRI/KEMDy20_v1_1/wav/Session14/Sess14_script03_User027F_014.wav,neutral
3478,이게 되게 고민인 거 같애.,User026F,Sess13_script02,./ETRI/KEMDy20_v1_1/wav/Session13/Sess13_script02_User026F_011.wav,neutral
2659,"우리도 갈 거고, 근데 그러고 나서 우리가 부모님을 회상했을 때 아 참  그래도 참 서로 잘 따뜻하게 지내다가 가 가네 이런 회상을 할 수 있으면 참 다행인데 나중에 여튼 부모님이니까 돌아가시면 슬플 거 아냐.",User018M,Sess09_script06,./ETRI/KEMDy20_v1_1/wav/Session09/Sess09_script06_User018M_018.wav,neutral
7935,너는 한 번 뭐 잡혀 본 적 있어?,User055M,Sess28_script01,./ETRI/KEMDy20_v1_1/wav/Session28/Sess28_script01_User055M_005.wav,neutral
2621, 요즘에도 없지 않아 있을 거야 분명히. ,User017M,Sess09_script06,./ETRI/KEMDy20_v1_1/wav/Session09/Sess09_script06_User017M_002.wav,neutral
11282,그때도 한번 그 왔다 갔다 어 자다 인나가지고 그렇게 하고 이제 니가  일 다닐 때 스트레스 때문에 좀 이렇게 잠꼬대 같은 걸 많이 했지.,User073F,Sess37_script01,./ETRI/KEMDy20_v1_1/wav/Session37/Sess37_script01_User073F_004.wav,neutral
13194,긍정적인 의미의 원장인 줄 알어.,User084F,Sess17_script02,./ETRI/KEMDy20_v1_1/wav/Session17/Sess17_script02_User084F_017.wav,neutral
3249, 이렇게 하면 안된다 너 분명 후회한다 나도 나도 그랬어 그까 이렇게 저도 경험을 삼아 빗대서 말하는데 인제 동생의 입장에서 얘기를 들어보면은 아 솔직히 꼰대라고 느낄 수 있죠. ,User013M,Sess07_script04,./ETRI/KEMDy20_v1_1/wav/Session07/Sess07_script04_User013M_014.wav,neutral
8892,근데 되게 생각해보면은 나 어렸을 때는 엄마 밥이 되게 뭔가 당연하게 느껴졌거든.,User042F,Sess21_script03,./ETRI/KEMDy20_v1_1/wav/Session21/Sess21_script03_User042F_015.wav,neutral
3749," 그래서 그런 것도 많이 보고 그랬는데, 원래는 그거를 약간 영화 속 시련 ?",User025F,Sess13_script06,./ETRI/KEMDy20_v1_1/wav/Session13/Sess13_script06_User025F_014.wav,neutral
11563, 그니까 그것도  응 그것도 꼰대네 조금.,User073F,Sess37_script06,./ETRI/KEMDy20_v1_1/wav/Session37/Sess37_script06_User073F_013.wav,neutral
7167,나 약간 혼자 해야 되는 스타일인가 봐.,User050F,Sess25_script04,./ETRI/KEMDy20_v1_1/wav/Session25/Sess25_script04_User050F_026.wav,neutral
10095," 팀이라고 이제 있으니까 불러 갖고 아 예전에 비해서 요, 요새 열정이 좀 떨어지는 것 같애 이 지랄하는 거야.",User065M,Sess33_script04,./ETRI/KEMDy20_v1_1/wav/Session33/Sess33_script04_User065M_005.wav,happy
1125,난 근데 대학교 와서도 약간 본 적 있어.,User008F,Sess04_script04,./ETRI/KEMDy20_v1_1/wav/Session04/Sess04_script04_User008F_019.wav,neutral
8989, 그래서 내가 처음에 그 사람이  와서 그러지만 않았어도 됐었는데.,User041F,Sess21_script05,./ETRI/KEMDy20_v1_1/wav/Session21/Sess21_script05_User041F_021.wav,happy
2416, 어 이 사람이 예쁜 짓을 해도 화가 나는 거 있잖아. ,User017M,Sess09_script03,./ETRI/KEMDy20_v1_1/wav/Session09/Sess09_script03_User017M_016.wav,neutral
2540,근데 약간 그 정도 면은 있어야 될 거 같애. ,User018M,Sess09_script04,./ETRI/KEMDy20_v1_1/wav/Session09/Sess09_script04_User018M_035.wav,neutral
7337,개개인 능력이긴 하지.,User049M,Sess25_script06,./ETRI/KEMDy20_v1_1/wav/Session25/Sess25_script06_User049M_040.wav,neutral
3960,그 뭐였지?,User028M,Sess14_script03,./ETRI/KEMDy20_v1_1/wav/Session14/Sess14_script03_User028M_022.wav,neutral
4452,"그때 이제 약간 초등학생이었으니까, 한 아홉 살인가?",User029M,Sess15_script06,./ETRI/KEMDy20_v1_1/wav/Session15/Sess15_script06_User029M_019.wav,neutral
7159,양 가족도  문제 되는 거 많잖아.,User050F,Sess25_script04,./ETRI/KEMDy20_v1_1/wav/Session25/Sess25_script04_User050F_020.wav,neutral
3375, 근데 저도 자주 보진 않았는데 이게 되게 웃긴 거 같애요.,User026F,Sess13_script01,./ETRI/KEMDy20_v1_1/wav/Session13/Sess13_script01_User026F_004.wav,neutral
8850,근데 하고서 딱 왔는데  나치고 막 어 막 조크 조크 막 이래가지고 와 진짜 그때. ,User042F,Sess21_script02,./ETRI/KEMDy20_v1_1/wav/Session21/Sess21_script02_User042F_016.wav,neutral
